,State,County,Population,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More
1092,WI,Grant,51208,38214.46373,28106.97063,4160.958832,0.0
1093,WV,Grant,11937,10648.70002,9605.594654,1877.1055649999998,0.0
1094,NC,Granville,59916,54208.38095,46719.66147,1309.296298,0.0
1095,MI,Gratiot,42476,34985.93314,22883.13325,818.4309961,0.0
1096,KY,Graves,37121,33412.81774,28289.447669999998,2546.546921,0.0
1097,KS,Gray,6006,6004.378146,5997.355746,3183.68299,630.5142801
1098,TX,Gray,22535,17664.994880000002,6551.1161520000005,875.3112814,19.29219683
1099,WA,Grays Harbor,72797,54108.61752000001,37736.39174,4303.304265999999,1781.967759
1100,KY,Grayson,25746,22703.33811,20682.03215,4917.218272,0.0
1101,TX,Grayson,120877,109310.4875,84244.58222000001,7325.615034,0.0
1102,VA,Grayson,15533,15142.73531,14449.53705,2719.69931,0.0
1103,KS,Greeley,1247,1246.9999990000001,1246.9999990000001,1246.9999990000001,1149.21776
1104,NE,Greeley,2538,2117.1185579999997,2064.962459,1572.750436,0.0
1105,WI,Green Lake,19051,16577.60281,10325.12174,338.7405168,0.0
1106,KY,Green,11258,10861.190779999999,8858.536753,730.3113204,0.0
1107,WI,Green,36842,31329.235819999998,23981.98761,202.6693055,0.0
1108,WV,Greenbrier,35480,31192.123730000003,25245.91699,1555.9126609999998,0.0
1109,AL,Greene,9045,8327.446452,7299.210139,3286.514964,0.0
1110,AR,Greene,42090,38364.787280000004,28547.034389999997,2092.46648,0.0
1111,GA,Greene,15994,14068.23364,10994.17554,527.6821376,0.0
1112,IA,Greene,9336,8764.360283,6784.484261,815.521759,0.0
1113,IL,Greene,13886,9033.069481999999,6181.154197,6.454091424,0.0
1114,IN,Greene,33165,27051.21219,20508.593969999998,2262.6614809999996,0.0
1115,MO,Greene,275174,209206.3576,108636.3521,0.0,0.0
1116,MS,Greene,14400,13715.1239,12999.52493,2217.651313,0.0
1117,NC,Greene,21362,21325.48571,20740.905880000002,0.0,0.0
1118,NY,Greene,49221,46515.79608,39087.42374,15.11503458,0.0
1119,OH,Greene,161573,134611.116,85915.39809,0.0,0.0
1120,PA,Greene,38686,31603.73285,26331.4737,3598.827752,0.0
1121,TN,Greene,68831,61044.72812000001,49970.21775,2538.605876,0.0
1122,VA,Greene,18403,17589.49946,15394.83424,0.0,0.0
1123,AZ,Greenlee,8437,8436.716496,8435.930765000001,2824.433611,1756.370464
1124,VA,Greensville,12243,11870.56704,11469.62104,65.40452759,0.0
1125,KY,Greenup,36910,32118.51678,23793.06323,233.7201441,0.0
1126,SC,Greenville,451225,378658.1279,231083.6663,137.4466575,0.0
1127,KS,Greenwood,6689,5388.195464,4198.600322,2743.953164,41.84970307
1128,SC,Greenwood,69661,57766.48146,37425.06948,579.5926676,0.0
1129,OK,Greer,6239,5088.778917000001,3255.331597,550.8833149000001,0.0
1130,TX,Gregg,121730,96563.85966,53505.276589999994,0.0,0.0
1131,SD,Gregory,4271,3846.350964,3038.032487,1583.6399689999998,743.2841035
1132,MS,Grenada,21906,17573.170990000002,13220.44083,2182.612153,0.0
1133,ND,Griggs,2420,1524.372051,1426.7618929999999,794.3187467,10.6859578
1134,TX,Grimes,26604,25021.472990000002,21685.7419,8679.892966,11.53140778
1135,IA,Grundy,12453,11421.235709999999,9842.069054000001,1389.864865,0.0
1136,IL,Grundy,50063,42618.74661,30030.924710000003,0.126259327,0.0
1137,MO,Grundy,10261,9229.58158,6187.576209000001,1306.7445,0.0
1138,TN,Grundy,13703,12732.72812,11565.0548,920.2124946,0.0
1139,NM,Guadalupe,4687,3470.1461090000003,2615.485569,1335.176023,1159.584357
1140,TX,Guadalupe,131533,124219.05900000001,106379.2636,1131.740559,0.0
1141,OH,Guernsey,40087,36552.643319999996,29486.39466,1286.595909,0.0
1142,NC,Guilford,488406,390990.5347,199269.2573,0.0,0.0
1143,FL,Gulf,15863,14799.430330000001,12372.773290000001,832.4924454,0.0
1144,CO,Gunnison,15324,9398.231332,7678.150562999999,1362.730519,326.01944879999996
1145,IA,Guthrie,10954,9084.047418,7323.159487000001,1228.955148,0.0
1146,GA,Gwinnett,805321,636847.3763,326505.6783,0.0,0.0
1147,SD,Haakon,1937,1188.654418,1077.56185,800.5009997999999,587.5872664
1148,GA,Habersham,43041,41688.82305,36416.59579,173.13242759999997,0.0
1149,AK,Haines,2508,2059.994369,1524.258298,519.2357221,421.42429699999997
1150,AL,Hale,15760,14387.7706,12855.059490000001,87.11485878,0.0
1151,TX,Hale,36273,28499.50762,14589.009390000001,431.075584,0.0
1152,NC,Halifax,54691,45692.88905,32960.77351,4283.088898,0.0
1153,VA,Halifax,36241,34337.08967,30027.30338,6967.647287000001,0.0
1154,GA,Hall,179684,157970.3402,122214.9842,11.82719501,0.0
1155,NE,Hall,58607,40867.82981,18895.86263,3335.812559,0.0
1156,TX,Hall,3353,2637.179553,1333.040634,819.9667728999999,518.2240461
1157,TN,Hamblen,62544,54562.14061,38890.38439,0.0,0.0
1158,FL,Hamilton,14799,13859.37241,12481.227659999999,2966.903984,0.0
1159,IA,Hamilton,15673,12951.98513,9547.504296,2007.992216,0.0
1160,IL,Hamilton,8457,6582.795152000001,5390.55535,1547.107855,0.0
1161,IN,Hamilton,274569,244022.3229,163011.6988,0.0,0.0
1162,KS,Hamilton,2690,2690.0000010000003,2690.0000010000003,2690.0000010000003,2529.37095
1163,NE,Hamilton,9124,6251.587769,4710.122349,484.668302,0.0
1164,NY,Hamilton,4836,4528.971633,4262.487957,1330.093651,24.54288919
1165,OH,Hamilton,802374,567451.0207,241861.9234,0.0,0.0
1166,TN,Hamilton,336463,274855.2273,167663.2383,0.0,0.0
1167,TX,Hamilton,8517,6612.906771,4944.971223,1389.008073,0.0
1168,SD,Hamlin,5903,5902.999974,5902.999974,5643.291967,1147.057599
1169,MA,Hampden,463490,341355.1433,168864.3886,2512.7684870000003,0.0
1170,MA,Hampshire,158080,129454.9767,91640.93053,4339.3570119999995,0.0
1171,WV,Hampshire,23964,21852.910069999998,20797.495909999998,6117.475878,0.0
1172,SC,Hampton,21090,18741.35068,15626.075969999998,1254.3550050000001,0.0
1173,VA,Hampton,137436,98318.34175,33464.98996,0.0,0.0
1174,GA,Hancock,9429,8931.391462,7741.468931999999,798.4473565000001,0.0
1175,IA,Hancock,11341,9141.486715000001,6266.9194210000005,1423.7507699999999,0.0
1176,IL,Hancock,19104,18954.842380000002,18941.01695,5074.202774,0.0
1177,IN,Hancock,70002,64514.9768,55504.4305,0.0,0.0
1178,KY,Hancock,8565,7705.981675,6395.712693,30.29283774,0.0
1179,ME,Hancock,54418,48365.13455,43938.498380000005,3364.161072,23.43089293
1180,MS,Hancock,43929,41983.435560000005,36812.84577,2477.7549329999997,0.0
1181,OH,Hancock,74782,58864.56702,33601.93736,0.0,0.0
1182,TN,Hancock,6819,6064.133122,5489.75701,95.21591727,0.0
1183,WV,Hancock,30676,26279.576559999998,17069.32666,0.0,0.0
1184,SD,Hand,3431,2112.85542,1901.7235190000001,1177.664046,215.7381847
1185,VA,Hanover,99863,85323.38569,58950.864429999994,0.0,0.0
1186,TX,Hansford,5613,4230.662829,2349.817747,1937.05505,26.301080499999998
1187,SD,Hanson,3331,2905.8053879999998,2867.213825,595.4522885,0.0
1188,GA,Haralson,28780,25345.64346,19801.12692,0.0,0.0
1189,FL,Hardee,27731,23805.83732,19551.61054,2628.551165,0.0
1190,TN,Hardeman,27253,25204.374509999998,22774.76855,3509.6817990000004,0.0
1191,TX,Hardeman,4139,3053.695228,1727.054911,1068.4466289999998,0.0
1192,IA,Hardin,17534,12570.79794,8779.824829000001,2321.000062,0.0
1193,IL,Hardin,4320,3643.6256350000003,3204.6426469999997,1025.035678,0.0
1194,KY,Hardin,105543,90024.83778,63735.42269,3775.654721,0.0
1195,OH,Hardin,32058,25990.25258,18463.0336,649.6821811000001,0.0
1196,TN,Hardin,26026,23055.77038,18827.65917,1863.828498,0.0
1197,TX,Hardin,54635,48760.91113,37470.40362,4834.4701939999995,185.23191169999998
1198,NM,Harding,695,694.9999989,694.9999989,694.9999989,688.9186777000001
1199,SD,Harding,1255,1254.999995,1254.999995,1254.999995,1210.242756
1200,WV,Hardy,14025,13185.35666,11193.92257,4797.709943,0.0
1201,MD,Harford,244826,197012.1689,115107.3749,0.0,0.0
1202,KY,Harlan,29278,26772.99014,22656.463180000002,14.69687379,0.0
1203,NE,Harlan,3423,2389.7080530000003,2055.4316719999997,238.719829,0.0
1204,OK,Harmon,2922,2020.418159,785.3860045,242.1644219,0.0
1205,NC,Harnett,114678,104911.0219,87239.76456,0.0,0.0
1206,OR,Harney,7422,5410.092297,3556.861782,1761.7975989999998,1148.869447
1207,KS,Harper,6034,3373.5829740000004,2297.351944,1121.601958,0.0
1208,OK,Harper,3685,2732.465687,2265.1395820000002,1906.912873,189.7138066
1209,GA,Harris,32024,30973.52845,28821.3259,41.55297894,0.0
1210,TX,Harris,4092459,2799856.611,1128595.68,0.0,0.0
1211,IA,Harrison,14928,12193.96382,9304.471145,2276.129401,0.0
1212,IN,Harrison,39364,36903.12027,34525.05393,10.47180016,0.0
1213,KY,Harrison,18846,14999.84864,12702.555470000001,1353.194325,0.0
1214,MO,Harrison,8957,7735.110297,6148.024229,2275.204948,0.0
1215,MS,Harrison,187105,164012.0219,126320.4174,5073.994266,0.0
1216,OH,Harrison,15864,13482.633730000001,11906.02295,40.11131127,0.0
1217,TX,Harrison,65631,58130.475439999995,45037.59777,3695.255635,0.0
1218,WV,Harrison,69099,56895.50766,39203.34495,274.9758266,0.0
1219,VA,Harrisonburg,48914,30433.708769999997,4883.423414,0.0,0.0
1220,GA,Hart,25213,22730.18192,19332.90781,0.0,0.0
1221,KY,Hart,18199,15404.59112,14186.394419999999,1496.7247869999999,0.0
1222,CT,Hartford,894014,663893.1782,339158.1335,0.0,0.0
1223,TX,Hartley,6062,4457.356465999999,3446.221622,1450.0758970000002,471.2454578
1224,KS,Harvey,34684,29699.12168,17700.48962,336.4104952,0.0
1225,KS,Haskell,4256,4256.000002000001,4256.000002000001,4256.000002000001,3896.797363
1226,OK,Haskell,12769,10873.07836,9743.882545999999,4806.578413,0.0
1227,TX,Haskell,5899,4792.936597,3424.616575,334.23571160000006,0.0
1228,HI,Hawaii,185079,168588.9702,147588.7772,12970.07031,148.9768556
1229,TN,Hawkins,56833,53352.37533,48165.085439999995,307.71070249999997,0.0
1230,NE,Hayes,967,967.0000036,967.0000036,967.0000036,825.8905447999999
1231,TX,Hays,157107,144851.4274,120210.5003,228.343366,0.0
1232,NC,Haywood,59036,52727.8569,41433.80132,1206.895053,0.0
1233,TN,Haywood,18787,15819.22264,10055.13718,2019.761678,0.0
1234,GA,Heard,11834,11575.3222,10951.851490000001,420.8592547,0.0
1235,TX,Hemphill,3807,2597.193723,1113.870971,403.4451611,22.23882191
1236,AR,Hempstead,22609,19947.49644,15207.81916,3081.961184,0.0
1237,IL,Henderson,7331,5543.093603,4958.644449,101.96578690000001,0.0
1238,KY,Henderson,46250,32423.28802,22691.65493,453.3774858,0.0
1239,NC,Henderson,106740,91271.41174,71590.33729,45.16435372,0.0
1240,TN,Henderson,27769,25424.75725,22916.02624,2013.4780829999997,0.0
1241,TX,Henderson,78532,71962.28931000001,60511.80632,1090.666176,0.0
1242,IN,Hendricks,145448,131470.5242,106022.3746,0.0,0.0
1243,FL,Hendry,39140,30760.24695,24310.35178,2392.2643129999997,544.6744505
1244,MN,Hennepin,1152425,811968.6926,388034.59,0.0,0.0
1245,VA,Henrico,306935,231348.1167,90839.1968,0.0,0.0
1246,AL,Henry,17302,14928.275440000001,12523.161240000001,386.31289060000006,0.0
1247,GA,Henry,203922,186418.5999,146882.0369,0.0,0.0
1248,IA,Henry,20145,16355.84096,12139.53277,3375.0504950000004,0.0
1249,IL,Henry,50486,39586.33728,27595.58575,1433.891667,0.0
1250,IN,Henry,49462,38459.53918,25907.43743,113.5992294,0.0
1251,KY,Henry,15416,14149.420719999998,12976.03522,1281.53553,0.0
1252,MO,Henry,22272,18261.48438,13248.2163,2980.287781,0.0
1253,OH,Henry,28215,24602.57632,20083.39645,1878.006282,0.0
1254,TN,Henry,32330,30635.657619999998,25345.87494,2764.114597,0.0
1255,VA,Henry,54151,50801.223410000006,45343.885819999996,569.8330675,0.0
1256,NY,Herkimer,64519,49074.29336,36801.93568,1927.1885530000002,0.22898201199999998
1257,FL,Hernando,172778,150722.5375,98903.41971,11.70860797,0.0
1258,NC,Hertford,24669,21838.64047,18592.72567,714.4861352999999,0.0
1259,ND,Hettinger,2477,2476.99999,2476.99999,2476.4925829999997,2265.040094
1260,KY,Hickman,4902,4698.878406,3808.9005829999996,159.0037642,0.0
1261,TN,Hickman,24690,22953.52255,21385.79211,2279.000806,0.0
1262,MO,Hickory,9627,9432.959114,9096.950247,673.1807777,0.0
1263,NM,Hidalgo,4894,3617.206931,2286.233406,1415.316405,587.5418686
1264,TX,Hidalgo,774769,660633.6044,439880.935,2303.608702,168.553399
1265,OH,Highland,43589,36031.87256,31465.76005,1681.26335,0.0
1266,VA,Highland,2321,2321.000012,2321.000012,2321.000012,747.7189019
1267,FL,Highlands,98786,85877.40885,70456.12495,2848.491933,5.110000000000001e-07
1268,MT,Hill,16096,13955.24395,9935.512559,4020.055915,1918.3532539999999
1269,TX,Hill,35089,30048.324039999996,23566.94673,656.4449423,0.0
1270,FL,Hillsborough,1229226,917413.5689,434864.0924,108.25192779999999,0.0
1271,NH,Hillsborough,400721,324189.8014,210921.0898,0.0,0.0
1272,MI,Hillsdale,46688,40388.56744,34876.00192,330.5748133,0.0
1273,MS,Hinds,245285,191430.5525,106822.7285,3740.080546,0.0
1274,CO,Hinsdale,843,842.999993,842.999993,842.9981208999999,807.5313637999999
1275,NE,Hitchcock,2908,2908.000005,2908.000005,2539.688062,593.8397756
1276,OH,Hocking,29380,28316.80204,25775.91919,112.9371328,0.0
1277,TX,Hockley,22935,17988.371430000003,13114.02595,2659.4584170000003,0.0
1278,KS,Hodgeman,1916,1915.9999920000002,1915.9999920000002,1902.335279,1473.427982
1279,NC,Hoke,46952,44139.4414,39370.35953,0.0,0.0
1280,FL,Holmes,19927,18452.3913,17111.62692,3641.9191909999995,0.0
1281,MS,Holmes,19198,16793.32748,12393.825420000001,4362.330328,0.0
1282,OH,Holmes,42366,39744.97992,36411.95037,0.0,0.0
1283,MO,Holt,4912,4911.999975,4911.999975,4888.102797,902.5300822999999
1284,NE,Holt,10435,7789.127297,5561.108924,2580.485891,420.88092539999997
1285,HI,Honolulu,953207,526375.5429,232796.496,4.929250276,0.0
1286,OR,Hood River,22346,14389.70962,10686.03356,223.5096088,0.0
1287,TX,Hood,51182,47878.27158,39022.7978,1415.1030230000001,0.0
1288,NE,Hooker,736,735.9999966,735.9999966,735.9999966,735.9999966
1289,AK,Hoonah-Angoon,2150,2125.388312,2043.0271699999998,1694.9162440000002,1602.955293
1290,VA,Hopewell,22591,16539.1133,6608.930897,0.0,0.0
1291,KY,Hopkins,46920,41045.05543,30015.98969,1048.831316,0.0
1292,TX,Hopkins,35161,30888.428780000002,24515.87509,2512.34984,0.0
1293,SC,Horry,269291,224937.6493,156500.6493,397.28857880000004,0.0
1294,AR,Hot Spring,32923,29153.85943,24312.49234,5544.037425,0.0
1295,WY,Hot Springs,4812,3398.902976,1517.73237,386.9935543,116.5955535
1296,MI,Houghton,36628,29267.35305,16515.339780000002,1946.738759,97.33385425
1297,AL,Houston,101547,83023.09132,57218.9647,0.0,0.0
1298,GA,Houston,139900,121823.5042,80333.27766,437.0780864,0.0
1299,MN,Houston,19027,15391.64953,10894.61625,370.8943979,0.0
1300,TN,Houston,8426,7840.0288439999995,6747.6663659999995,295.8041068,0.0
1301,TX,Houston,23732,20844.71705,17998.88916,8010.76815,2.9282055039999997
1302,AR,Howard,13789,11939.111429999999,9503.124204000002,1021.218633,0.0
1303,IA,Howard,9566,7858.5259590000005,5859.449165,3588.8709340000005,0.0
1304,IN,Howard,82752,69565.91116,44424.91941,849.3265,0.0
1305,MD,Howard,287085,215033.0163,96625.02158,0.0,0.0
1306,MO,Howard,10144,8833.645033,7602.782851000001,1750.222754,0.0
1307,NE,Howard,6274,4803.118078,3935.7071490000003,1286.682117,0.0
1308,TX,Howard,35012,31321.04416,24427.41554,1529.275722,35.86449949
1309,MO,Howell,40400,35000.42552,28946.51792,4203.835247999999,0.0
1310,MN,Hubbard,20428,17862.63266,16701.550330000002,4206.066453,22.595601100000003
1311,NJ,Hudson,634266,80444.56921,3367.7638770000003,0.0,0.0
1312,TX,Hudspeth,3476,3475.9999829999997,3475.9999829999997,3473.3423549999998,3064.094829
1313,CO,Huerfano,6711,5356.359455,3817.000311,2481.554287,657.8977788999999
1314,OK,Hughes,14003,10173.932340000001,8588.103277,3238.138527,121.2438709
1315,SD,Hughes,17022,13341.73609,7804.955798999999,1244.98792,452.1596153
1316,CA,Humboldt,134623,90251.99019,52443.37717,4970.990638,46.92660583
1317,IA,Humboldt,9815,7024.102034999999,4517.596992,1623.738432,0.0
1318,NV,Humboldt,16528,12242.72422,9585.257285,2586.016181,1851.186716
1319,MS,Humphreys,9375,8033.346782,5266.2853780000005,1228.397184,0.0
1320,TN,Humphreys,18538,16348.75978,13229.63215,569.3517485,0.0
1321,TX,Hunt,86129,73765.45171000001,61282.57712,2748.272461,0.0
1322,NJ,Hunterdon,128349,118261.3961,99591.41382999999,0.0,0.0
1323,PA,Huntingdon,45913,37794.57545,31584.3954,977.0100296,0.0
1324,IN,Huntington,37124,32080.729880000003,23281.03632,2685.849718,0.0
1325,MI,Huron,33118,31728.246860000003,28911.627539999998,8258.628328,0.0
1326,OH,Huron,59626,47831.72453,33773.46584,52.90688916,0.0
1327,SD,Hutchinson,7343,6533.972967000001,4743.8860270000005,2689.25666,0.0
1328,TX,Hutchinson,22150,18497.38493,12289.23999,2397.3378829999997,59.31064771
1329,NC,Hyde,5810,5729.762857,5517.310526,3439.607182,2.159139385
1330,SD,Hyde,1420,1420.0,1420.0,1412.223067,1237.162888
1331,LA,Iberia,73240,55090.73594,36682.27631,0.0,0.0
1332,LA,Iberville,33387,26767.97075,20379.14713,436.29613059999997,0.0
1333,IA,Ida,7089,5260.481495,3651.152445,75.25015859999999,0.0
1334,ID,Idaho,16267,13148.54069,12134.06747,5576.177775,1941.946338
1335,CA,Imperial,174528,111483.3024,53266.5208,11818.54584,2021.8929600000001
1336,AR,Independence,36647,34029.34205,27814.670939999996,3574.2355020000005,0.0
1337,FL,Indian River,138028,120564.344,87010.99144,69.09277738,7.864338983
1338,PA,Indiana,88880,73886.08546,61785.7784,552.1741664,0.0
1339,MI,Ingham,280895,222832.1886,128785.8779,0.0,0.0
1340,CA,Inyo,18546,12760.602990000001,9946.27403,4225.666136,1172.1206439999999
1341,MI,Ionia,63905,54265.12862999999,42693.123869999996,0.0,0.0
1342,MI,Iosco,25887,24259.480040000002,21113.57745,1184.312984,0.0
1343,IA,Iowa,16355,13387.184,10367.70557,2053.9039239999997,0.0
1344,WI,Iowa,23687,20045.84451,17036.45396,2931.4048,0.0
1345,NC,Iredell,159437,140371.9154,99630.17762,589.1466468,0.0
1346,TX,Irion,1599,1598.999995,1598.999995,1598.587455,1102.455417
1347,MI,Iron,11817,10336.82245,8363.378834000001,715.5685425,6.872098902
1348,MO,Iron,10630,8724.404818,6796.142603,2027.34122,0.0
1349,UT,Iron,46163,38969.253560000005,29732.717239999998,1428.314351,49.70619502
1350,WI,Iron,5916,4827.8458439999995,4488.996561999999,655.3461357000001,0.0
1351,IL,Iroquois,29718,22157.72004,20193.980209999998,4141.511464,0.0
1352,GA,Irwin,9538,7997.709220000001,6617.812164,563.5025422,0.0
1353,MI,Isabella,70311,58334.48535,39058.8832,0.042263314,0.0
1354,MN,Isanti,37816,36262.79519,29140.45425,1131.684917,0.0
1355,WA,Island,78506,69928.70236,54454.47726,0.0,0.0
1356,VA,Isle of Wight,35270,31889.54657,26234.849,4.534829698999999,0.0
1357,MS,Issaquena,1406,1406.000005,1406.000005,351.3067803,1.599694968
1358,MN,Itasca,45058,39812.80436,34055.83302,6164.744544,458.8246211
1359,MS,Itawamba,23401,22264.07432,20785.93518,1644.424477,0.0
1360,AR,Izard,13696,12878.88112,11232.68914,810.2492068,0.0
1361,TX,Jack,9044,8074.312924,6515.210169,3216.682632,0.0
1362,AL,Jackson,53227,49016.18842,40394.154630000005,3166.633617,0.0
1363,AR,Jackson,17997,14963.12778,12038.1032,852.6000866,0.0
1364,CO,Jackson,1394,1392.273697,1386.536453,382.27549489999996,77.93284809
1365,FL,Jackson,49746,44530.601389999996,37972.175,2298.0372780000002,0.0
1366,GA,Jackson,60485,56029.36535,48471.78243,0.609355733,0.0
1367,IA,Jackson,19848,14672.16165,11428.01526,3317.771214,0.0
1368,IL,Jackson,60218,49476.86322,34511.27648,3121.7052949999998,0.0
1369,IN,Jackson,42376,34576.14285,22582.098319999997,1501.362863,0.0
1370,KS,Jackson,13462,11466.99885,10021.93033,2033.095748,0.0
1371,KY,Jackson,13494,13269.84018,12813.69002,25.607146399999998,0.0
1372,LA,Jackson,16274,14868.17505,11972.206320000001,2954.510506,0.0
1373,MI,Jackson,160248,144394.1302,110417.7113,12.52180923,0.0
1374,MN,Jackson,10266,8793.212723999999,7108.883494,2890.465354,0.0
1375,MO,Jackson,674158,489865.64700000006,212459.7993,0.0,0.0
1376,MS,Jackson,139668,123020.3347,89244.03168,556.4204963999999,0.0
1377,NC,Jackson,40271,38036.31617,35264.23416,520.3178488,0.0
1378,OH,Jackson,33225,26179.86305,20092.823809999998,442.51878789999995,0.0
1379,OK,Jackson,26446,22062.86434,11904.989370000001,1662.297994,0.0
1380,OR,Jackson,203206,151999.9045,74151.03889,4182.524847,126.9191418
1381,SD,Jackson,3031,3031.000008,3031.000008,2754.56864,1744.2399460000001
1382,TN,Jackson,11638,11316.904859999999,10656.875979999999,0.0,0.0
1383,TX,Jackson,14075,11303.7769,7351.022776000001,2920.7840739999997,0.0
1384,WI,Jackson,20449,20374.2901,18535.18265,3607.583126,7.327559065
1385,WV,Jackson,29211,25763.18256,22774.782040000002,2262.638638,0.0
1386,VA,James City,67009,56163.07649,42233.16772,0.0,0.0
1387,GA,Jasper,13900,12305.81647,11125.85089,916.4318922,0.0
